areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02
Boerum Hill,Brooklyn,neighborhood,,,1637500.000,1719500.000,1900000.000,2022500.000,2022500.000,2022500.000,,,,,,,,,1595000.000,1650000.000,1775000.000,1835000.000,,,,,1912500.000,1725000.000,1895000.000,1800000.000,1747500.000,1885000.000,1885000.000,,,,,,,3050000.000,3200000.000,3295000.000,3000000.000,3197500.000,2900000.000,,2675000.000,2347500.000,1984500.000,,,,,,2200000.000,2200000.000,2250000.000,2175000.000,2997500.000,3890000.000,3890000.000,,,,,3692500.000,3100000.000,3820000.000,3750000.000,3890000.000,3972500.000,3972500.000,3950000.000,3972500.000,3672500.000,3545000.000,3595000.000,3150000.000,3200000.000,3025000.000,2850000.000,3375000.000,2800000.000,3595000.000,3485000.000,3300000.000,3195000.000,3285000.000,3467000.000,3375000.000,3375000.000,3897500.000,4298000.000,3600000.000,3298000.000,3147500.000,3800000.000,3345000.000,3995000.000,3972500.000,3174500.000,3325000.000,3197500.000,3197500.000,3337000.000,3422000.000,3700000.000,3249500.000,3524500.000,3700000.000,3700000.000,3237000.000,3335000.000,3385000.000,3475000.000,3270000.000,3360000.000,3360000.000,3270000.000,3150000.000,2999995.000,3134998.000,3500000.000,3750000.000,3395000.000,3447500.000,3625000.000,3395000.000,3332500.000,3050000.000,3250000.000,3250000.000,3200000.000,3150000.000,3395000.000,3250000.000,2925000.000,2750000.000,3395000.000,3259000.000,,,,3395000.000,3395000.000,,,,,,,2700000.000,,,,,,,,,3972500.000,,,,,,4495000.000,4645000.000,5500000.000,4500000.000,4575000.000,5875000.000
Borough Park,Brooklyn,neighborhood,,,,,,,,,,,,,,,825000.000,934000.000,1043000.000,960000.000,879000.000,812500.000,904000.000,914000.000,914000.000,879000.000,939500.000,950000.000,950000.000,929000.000,977000.000,999000.000,979000.000,954000.000,849000.000,849000.000,849000.000,874000.000,849000.000,699000.000,699000.000,728000.000,849000.000,862000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488000.000,1300000.000,,1488000.000,1500000.000,1500000.000,1399000.000,1350000.000,1375000.000,1300000.000,1300000.000,1437500.000,1394000.000,1424999.000,1394000.000,1449999.000,1478500.000,1454500.000,1459000.000,1475000.000,1450000.000,1499000.000,1499000.000,1499000.000,1499000.000,1480000.000,1389500.000,1399000.000,1430000.000,1399999.000,1499000.000,1539000.000,1555388.000,1570000.000,1513500.000,1499000.000,1495000.000,1400000.000,1399500.000,1400000.000,1447500.000,1392500.000,1499500.000,1499500.000,1499000.000,1426500.000,1397500.000,1347500.000,1300000.000,1295000.000,1395000.000,1385000.000,1294000.000,1270000.000,1299000.000,1372500.000,1300000.000,1300000.000,1250000.000,1274500.000,1395000.000,1495000.000,1495000.000,1499000.000,1559000.000,1679500.000,1660000.000,1644000.000,1638000.000,1599999.000,1680000.000,1649900.000,1559500.000,1594000.000,1590000.000,1418500.000,1466500.000,1620000.000,1699000.000,1850000.000,1893500.000,1869000.000,1788000.000,1788000.000,1650000.000,1719000.000,1850000.000,1828000.000,1828000.000,1694000.000,1650000.000,1650000.000,1650000.000,1650000.000,1894000.000,1828000.000
Briarwood,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975000.000,939000.000,899999.000,862500.000,862500.000,874000.000,874000.000,899000.000,879000.000,874000.000,850000.000,850000.000,874000.000,889000.000,899000.000,899000.000,914500.000,899999.000,929000.000,914500.000,875000.000,859000.000,879000.000,899000.000,899000.000,899000.000,899000.000,854000.000,899000.000,899000.000,914000.000,1048950.000,1048950.000,1123500.000,1149000.000,,,,,,,799000.000,,,,1036500.000,1098000.000,1199999.000,1190000.000,1082500.000,1125000.000,1174500.000,1199000.000,1288000.000,1288000.000,1288000.000,1328000.000,,,,,,,,1182500.000,,,,,,,1039000.000,914000.000,929000.000,,,,,,,,
Brighton Beach,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549000.000,619000.000,599000.000,574000.000,609000.000,614000.000,599000.000,599000.000,664500.000,649500.000,698000.000,700000.000,712500.000,712500.000,712500.000,700000.000,700000.000,749000.000,784000.000,784000.000,,568500.000,589000.000,629000.000,699000.000,834000.000,899000.000,995000.000,995000.000,995000.000,629000.000,689999.000,875000.000,949000.000,974000.000,918500.000,879000.000,879000.000,999000.000,999000.000,1200000.000,1200000.000,1200000.000,1200000.000,1199000.000,1099999.000,1100000.000,1100000.000,1199000.000,1149000.000,1149000.000,1099000.000,1092000.000,1092000.000,1064500.000,1092000.000,1092000.000,1064500.000,1200000.000,1080000.000,1150000.000,1084500.000,1040000.000,1019500.000,1019500.000,999000.000,1040000.000,1019500.000,1049000.000,999000.000,999000.000,999000.000,974500.000,925000.000,900000.000,949000.000,939000.000,949000.000,949000.000,949000.000,949000.000,949500.000,950000.000,994500.000,994500.000,990000.000,1045000.000,984500.000,1040000.000,934500.000,877000.000,907500.000,1174250.000,1199000.000,1209000.000,1209000.000,1199000.000,,,1225000.000,,,,1387000.000,1312500.000,1200000.000,1162500.000,1150000.000,1129000.000,1129000.000,1150000.000,1150000.000,980000.000,1135000.000,1150000.000,1179000.000,1179000.000
Bronx,Bronx,borough,650000.000,539000.000,539000.000,539000.000,550000.000,550000.000,650000.000,695000.000,699000.000,699750.000,696500.000,699000.000,729000.000,714500.000,698000.000,674900.000,678000.000,660000.000,649000.000,649000.000,669000.000,649000.000,599000.000,637000.000,618000.000,614000.000,599000.000,599000.000,699000.000,621500.000,610000.000,595000.000,600000.000,625000.000,736950.000,736950.000,736950.000,739000.000,699000.000,709500.000,699000.000,725000.000,749000.000,695000.000,690000.000,625000.000,589000.000,585000.000,580000.000,587000.000,599000.000,625000.000,630000.000,640000.000,640000.000,699000.000,632500.000,599000.000,579000.000,534500.000,549000.000,529500.000,545000.000,547000.000,595000.000,595000.000,599000.000,599000.000,660000.000,660000.000,675000.000,700000.000,727000.000,699000.000,675000.000,674000.000,674000.000,650000.000,685000.000,650000.000,649000.000,625000.000,625000.000,620000.000,629000.000,599000.000,629000.000,649000.000,659000.000,599000.000,595900.000,609990.000,675000.000,699000.000,699999.000,699000.000,699999.000,699000.000,699000.000,697000.000,699000.000,677000.000,659000.000,699000.000,699000.000,685000.000,699000.000,699000.000,719000.000,719000.000,719500.000,725000.000,715000.000,718000.000,724999.000,729000.000,725000.000,739999.000,749000.000,749500.000,719000.000,749999.000,750000.000,750000.000,754500.000,759500.000,799000.000,819000.000,825000.000,826500.000,850000.000,852500.000,849500.000,830000.000,800000.000,832000.000,852500.000,895000.000,848500.000,825000.000,829000.000,849000.000,849000.000,845000.000,849000.000,860000.000,846500.000,870000.000,825000.000,799000.000,799000.000,814500.000,800000.000,799000.000,799000.000,792000.000,784900.000,799000.000,805000.000,824000.000,829000.000,839000.000,860000.000,860000.000,899000.000,895000.000,899000.000,894000.000,899000.000,899999.000
Bronxwood,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558500.000,560000.000,518500.000,557000.000,629000.000,598000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brooklyn,Brooklyn,borough,888000.000,850000.000,848000.000,824500.000,799000.000,769000.000,759000.000,749000.000,750000.000,749000.000,749000.000,729000.000,699000.000,699000.000,699000.000,699000.000,699000.000,698000.000,675000.000,647500.000,680000.000,669000.000,698000.000,678000.000,698000.000,686500.000,699000.000,699750.000,725000.000,705000.000,699000.000,699000.000,725000.000,750000.000,759000.000,737000.000,749000.000,795000.000,829000.000,877000.000,888000.000,875000.000,899000.000,899000.000,979000.000,990000.000,995000.000,979500.000,985000.000,977000.000,979000.000,999000.000,999000.000,999000.000,999000.000,999000.000,1100000.000,1100000.000,1077000.000,999000.000,995000.000,999000.000,999986.000,1099500.000,1122500.000,1198000.000,1175000.000,1150000.000,1200000.000,1200000.000,1232000.000,1200000.000,1220000.000,1200000.000,1200000.000,1200000.000,1200000.000,1199000.000,1200000.000,1200000.000,1250000.000,1250000.000,1250000.000,1250000.000,1200000.000,1225000.000,1249000.000,1290000.000,1275000.000,1250000.000,1199999.000,1198000.000,1250000.000,1250000.000,1250000.000,1260000.000,1250000.000,1260000.000,1295000.000,1300000.000,1326500.000,1300000.000,1299000.000,1250000.000,1275000.000,1250000.000,1250000.000,1250000.000,1248000.000,1250000.000,1275000.000,1295000.000,1299000.000,1299000.000,1295000.000,1264000.000,1275000.000,1252000.000,1250000.000,1250000.000,1249000.000,1249000.000,1250000.000,1249000.000,1250000.000,1270000.000,1288000.000,1288000.000,1300000.000,1349000.000,1345000.000,1350000.000,1300000.000,1349000.000,1350000.000,1350000.000,1360000.000,1375000.000,1364000.000,1350000.000,1375000.000,1350000.000,1379000.000,1379000.000,1380000.000,1375000.000,1380000.000,1395000.000,1399000.000,1399000.000,1374500.000,1350000.000,1375000.000,1399999.000,1398000.000,1375000.000,1350000.000,1350000.000,1399000.000,1398000.000,1399000.000,1395000.000,1400000.000,1399000.000,1450000.000,1490000.000,1449500.000,1399900.000,1400000.000,1495000.000
Brooklyn Heights,Brooklyn,neighborhood,3250000.000,3450000.000,3525000.000,3522500.000,3250000.000,3025000.000,3025000.000,2799750.000,3025000.000,3025000.000,3250000.000,4300000.000,4300000.000,3525000.000,3800000.000,3875000.000,3600000.000,3600000.000,2995000.000,3600000.000,3525000.000,4495000.000,4047500.000,4950000.000,4495000.000,4247500.000,4000000.000,4425000.000,4100000.000,3900000.000,3900000.000,3699500.000,4075000.000,3900000.000,4075000.000,4725000.000,,,,,,,,,6350000.000,4447500.000,4997500.000,6000000.000,6100000.000,5447500.000,5900000.000,6250000.000,6200000.000,,,,,,,,,9450000.000,7500000.000,5950000.000,6850000.000,6850000.000,5700000.000,6850000.000,7775000.000,8975000.000,9999999.000,10000000.000,7950000.000,7950000.000,7375000.000,7950000.000,7650000.000,7650000.000,7015000.000,7015000.000,6815000.000,6815000.000,6815000.000,6950000.000,8000000.000,6950000.000,7350000.000,8650000.000,9075000.000,9250000.000,9250000.000,9250000.000,7922500.000,6950000.000,6375000.000,6375000.000,5745000.000,5745000.000,6472500.000,5745000.000,6725000.000,6972500.000,6500000.000,5745000.000,5500000.000,6247500.000,5972500.000,5725000.000,5950000.000,5500000.000,5950000.000,5500000.000,5500000.000,5500000.000,5500000.000,5500000.000,5500000.000,5500000.000,6225000.000,6250000.000,6200000.000,6645000.000,6847500.000,6645000.000,6645000.000,6847500.000,6495000.000,6097500.000,6200000.000,6347500.000,6097500.000,6097500.000,6947500.000,7250000.000,7597500.000,7322500.000,7395000.000,7250000.000,6995000.000,7250000.000,7695000.000,7472500.000,7472500.000,7695000.000,7250000.000,6995000.000,6995000.000,6900000.000,6595000.000,6500000.000,6675000.000,6922500.000,7750000.000,7900000.000,7950000.000,7625000.000,7872500.000,8722500.000,7122500.000,8950000.000,8500000.000,8495000.000,8495000.000,7997500.000,8247500.000,8495000.000,8872500.000,8872500.000,8950000.000,8950000.000
Brookville,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630000.000,649000.000,725000.000,,,,,,,,,,799000.000,,794000.000,799000.000,575000.000,580000.000,667000.000,,,,638500.000,678750.000,719000.000,678750.000,729990.000,729990.000,734000.000,,,849500.000,799000.000,899999.000,849500.000,799000.000,799000.000,849999.000,887500.000,649000.000,849500.000,849500.000,864999.000,,,,,,,,,,,,,,,,,,,,879999.000,828000.000,,1050000.000,1050000.000,,776000.000,828000.000,879999.000,828000.000,879999.000,859500.000,814000.000,,839000.000,834500.000,,879999.000,965000.000
Brownsville,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,450000.000,450000.000,445000.000,445000.000,440000.000,422500.000,445000.000,397000.000,389000.000,379000.000,,,,,,,,399000.000,,,,,,,,,,,,499000.000,499000.000,499000.000,499000.000,487000.000,512000.000,499000.000,499000.000,489500.000,480000.000,520000.000,500000.000,480000.000,464500.000,449000.000,522500.000,550000.000,525000.000,537500.000,550000.000,610000.000,599000.000,599000.000,574500.000,468500.000,550000.000,629000.000,654000.000,529000.000,524000.000,569999.000,529000.000,569000.000,642000.000,659000.000,699999.000,749000.000,749000.000,629000.000,659000.000,679000.000,749000.000,679000.000,669000.000,603500.000,679000.000,699000.000,729000.000,739000.000,659000.000,659000.000,679500.000,654000.000,649000.000,644500.000,700000.000,700000.000,669000.000,659000.000,737050.000,715000.000,839000.000,779000.000,839000.000,819000.000,765000.000,749000.000,750000.000,779000.000,799000.000,774500.000,789500.000,777500.000,777500.000,789500.000,774500.000,704500.000,849000.000,799000.000,849500.000,799000.000,764000.000,837000.000,895000.000,824000.000,849500.000,900000.000,900000.000,900000.000,830000.000,895000.000,900000.000,774000.000,759500.000,799000.000,874000.000,949900.000,975000.000,949900.000,907000.000,879000.000,874500.000,879000.000,849000.000,795000.000,725000.000,650000.000,795000.000,723500.000,795000.000,748000.000,723500.000,787500.000,732500.000,867500.000,899000.000,914999.000,822998.000,699000.000,699000.000,749000.000,699000.000,749000.000,772498.000,798000.000
Bushwick,Brooklyn,neighborhood,644500.000,644500.000,579000.000,539500.000,499500.000,539500.000,577000.000,525000.000,525000.000,499000.000,484000.000,499000.000,499000.000,509000.000,509000.000,519000.000,479000.000,489000.000,472000.000,479000.000,497500.000,535000.000,532000.000,532000.000,549000.000,549000.000,584000.000,579000.000,599000.000,599000.000,599000.000,580500.000,585500.000,582000.000,578500.000,582000.000,599000.000,599000.000,659000.000,699000.000,712000.000,750000.000,815000.000,774500.000,819000.000,799000.000,774500.000,799000.000,849500.000,850000.000,850000.000,899999.000,850000.000,850000.000,857500.000,985000.000,995000.000,999000.000,1015000.000,1099999.000,1025000.000,1025000.000,1062500.000,1149250.000,1112500.000,1250000.000,1197000.000,1199000.000,1188000.000,1199000.000,1200000.000,1249000.000,1200000.000,1250000.000,1262500.000,1200000.000,1200000.000,1195000.000,1163493.000,1175000.000,1195000.000,1195000.000,1195000.000,1229000.000,1195000.000,1199995.000,1185000.000,1250000.000,1252500.000,1255000.000,1252500.000,1252500.000,1249000.000,1249000.000,1249000.000,1299000.000,1297000.000,1299000.000,1349500.000,1300000.000,1325000.000,1312500.000,1299000.000,1312500.000,1349999.000,1325000.000,1345000.000,1310000.000,1310000.000,1300000.000,1300000.000,1359000.000,1350000.000,1349000.000,1369000.000,1349000.000,1350000.000,1325000.000,1325000.000,1295000.000,1295000.000,1325000.000,1295000.000,1325000.000,1325000.000,1287499.000,1249999.000,1249995.000,1249000.000,1249995.000,1259000.000,1275000.000,1295000.000,1299000.000,1299000.000,1295000.000,1300000.000,1325000.000,1312500.000,1350000.000,1350000.000,1349000.000,1349500.000,1300000.000,1297000.000,1350000.000,1350000.000,1350000.000,1395000.000,1384500.000,1400000.000,1374000.000,1357500.000,1395000.000,1389500.000,1350000.000,1425000.000,1525000.000,1499000.000,1499500.000,1399999.000,1350000.000,1499500.000,1497000.000,1499500.000,1497000.000,1488899.000,1497000.000,1650000.000,1650000.000
Cambria Heights,Queens,neighborhood,,,,,,,,,,,,,,,,,,,327000.000,347000.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419000.000,419500.000,,,434500.000,,462000.000,,,,,,,,,,,,,,,,,,,,,495000.000,484500.000,499000.000,499000.000,499000.000,485000.000,490000.000,484500.000,472500.000,458000.000,544500.000,530000.000,549000.000,548500.000,529000.000,532000.000,529000.000,499500.000,500000.000,524000.000,529000.000,565000.000,569990.000,567495.000,565000.000,569000.000,554500.000,559000.000,529000.000,529000.000,580000.000,599000.000,599000.000,606950.000,614900.000,594000.000,594000.000,589000.000,619000.000,599999.000,607450.000,669999.000,684500.000,614900.000,600450.000,600000.000,650000.000,665000.000,608000.000,,634444.000,627993.000,625000.000,627500.000,629999.000,614500.000,625000.000,630000.000,649000.000,634500.000,630000.000,659000.000,649000.000,649500.000,674900.000,652000.000,664450.000,650000.000,649999.000,649999.000,685000.000,692000.000,694500.000,652500.000,729000.000,672500.000,685000.000,692000.000,724000.000,616000.000,674500.000
Canarsie,Brooklyn,neighborhood,424500.000,439000.000,439500.000,439500.000,439000.000,439000.000,439450.000,439900.000,449000.000,449000.000,488500.000,469000.000,488500.000,519000.000,519000.000,519000.000,499000.000,486000.000,489000.000,454500.000,460000.000,459000.000,479000.000,479000.000,450000.000,439000.000,429000.000,439999.000,419000.000,449000.000,457000.000,449500.000,422000.000,417000.000,415000.000,419000.000,415000.000,400000.000,415000.000,424000.000,452500.000,455000.000,469950.000,474900.000,479500.000,480000.000,471950.000,469000.000,465000.000,467500.000,499950.000,485000.000,499000.000,505000.000,494000.000,489000.000,487000.000,499000.000,499000.000,490000.000,499000.000,525000.000,529000.000,499000.000,480000.000,494000.000,499000.000,499000.000,499000.000,499450.000,499000.000,507450.000,525000.000,539000.000,549000.000,579000.000,599000.000,599000.000,599000.000,579500.000,549000.000,572000.000,599000.000,614000.000,599999.000,632000.000,599000.000,614000.000,650000.000,607000.000,599000.000,599000.000,629500.000,660000.000,650000.000,660000.000,675000.000,675000.000,677000.000,655500.000,650000.000,644000.000,651000.000,677000.000,679999.000,689900.000,677000.000,675000.000,699000.000,675000.000,659000.000,649999.000,687500.000,699000.000,699999.000,699000.000,699999.000,699999.000,699500.000,725000.000,725000.000,699000.000,749000.000,749000.000,739000.000,715000.000,739000.000,729000.000,769000.000,727000.000,727000.000,725000.000,754500.000,699999.000,699999.000,714500.000,759000.000,788000.000,799000.000,799000.000,803500.000,799000.000,849000.000,799000.000,749000.000,749000.000,757500.000,799500.000,809000.000,849999.000,850000.000,849000.000,849000.000,814500.000,849944.000,849999.000,850000.000,875000.000,875000.000,849944.000,849888.000,884500.000,879000.000,897000.000,879000.000,874000.000,798000.000,850000.000,882450.000,897000.000
